Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
1,1,36,1,1878,2,1,23
2,1,36,1,1878,4,19,10
1,1,36,1,1878,7,26,10
1,1,36,1,1878,11,14,11
1,1,36,1,1879,6,6,1
1,1,36,1,1879,8,20,19
2,1,36,1,1880,1,21,10
1,1,36,1,1880,3,19,1
1,1,36,1,1880,5,14,1
2,1,36,1,1880,7,16,23
1,1,36,1,1880,8,6,1
1,1,36,1,1881,1,14,1
1,1,36,1,1881,8,5,1
1,1,36,1,1881,8,19,1
1,1,36,1,1881,10,14,1
1,1,36,1,1881,11,4,1
1,1,36,1,1882,1,6,1
1,1,36,1,1882,3,24,1
1,1,36,1,1882,4,21,1
2,1,36,1,1882,5,19,1
1,1,36,1,1882,7,21,1
1,1,36,1,1883,3,9,10
1,1,36,1,1883,3,9,1
1,1,36,1,1883,4,27,1
1,1,36,1,1883,5,11,1
1,1,36,1,1883,8,10,1
1,1,36,1,1883,10,19,1
1,1,36,1,1884,4,18,10
2,1,36,1,1884,8,1,1
2,1,36,1,1885,5,15,23
1,1,36,1,1885,7,2,11
1,1,36,1,1885,8,13,1
1,1,36,1,1885,8,21,10
1,1,36,1,1886,2,12,1
1,1,36,1,1886,5,20,10
1,1,36,1,1886,5,21,1
2,1,36,1,1886,7,9,1
1,1,36,2,1887,2,28,1
1,1,36,1,1888,1,23,1
1,1,36,1,1888,2,9,1
1,1,36,1,1888,3,1,1
1,1,36,1,1888,4,13,1
1,1,36,1,1888,6,27,1
1,1,36,1,1888,7,10,1
1,1,36,1,1888,7,20,10
1,1,36,1,1888,8,21,1
1,1,36,1,1888,12,11,1
1,1,36,1,1889,3,14,1
1,1,36,1,1889,8,23,1
1,1,36,1,1889,8,23,1
2,1,36,1,1889,8,23,1
1,1,36,1,1889,12,5,1
1,1,36,1,1889,12,6,23
1,2,36,1,1890,8,6,1
1,2,36,1,1891,7,7,1
1,2,36,1,1891,7,7,1
2,2,36,1,1891,7,7,1
4,2,36,1,1891,7,7,1
1,2,36,1,1891,12,7,1
1,2,36,1,1892,2,8,23
1,2,36,1,1892,3,28,1
1,2,36,1,1892,5,18,1
1,2,36,1,1892,12,19,10
1,2,36,1,1893,1,16,1
1,2,36,1,1893,5,8,1
1,2,36,1,1893,6,6,1
1,2,36,1,1893,6,12,1
1,2,36,1,1893,6,26,1
1,2,36,1,1893,12,4,1
2,2,36,1,1894,2,26,1
1,2,36,1,1894,5,14,1
2,2,36,1,1895,1,28,10
1,2,36,1,1895,4,4,1
1,2,36,1,1895,8,5,1
1,2,36,1,1896,2,11,1
1,2,36,1,1896,4,4,1
1,2,36,1,1896,4,23,1
1,2,36,1,1896,4,23,1
1,2,36,1,1896,4,14,10
1,2,36,1,1897,1,20,1
2,2,36,1,1897,3,12,10
2,2,36,1,1897,6,14,1
1,2,36,1,1897,6,22,1
1,2,36,1,1897,6,29,1
2,2,36,1,1897,7,6,1
1,2,36,1,1897,12,7,1
2,2,36,1,1898,1,10,1
1,2,36,1,1898,8,1,1
2,2,36,1,1899,1,9,1
1,2,36,2,1899,3,20,1
1,2,36,1,1899,5,29,1
2,2,36,1,1899,7,31,1
1,2,36,1,1899,7,31,1
1,2,36,1,1899,8,2,1
1,2,36,1,1900,2,26,1
1,2,36,1,1900,5,21,1
1,2,36,1,1900,7,23,1
1,2,36,1,1901,1,14,10
1,2,36,1,1901,2,6,1
1,2,36,1,1901,7,16,1
2,2,36,1,1901,8,5,1
1,2,36,1,1901,8,29,1
1,2,36,1,1901,10,29,1
1,2,36,1,1901,11,20,1
1,2,36,1,1902,8,4,1
1,2,36,1,1902,11,18,10
1,2,36,1,1903,3,24,23
1,2,36,1,1903,5,25,1
2,2,36,1,1903,6,8,1
1,2,36,1,1903,7,7,23
1,2,36,1,1903,8,3,1
1,2,36,1,1903,9,8,1
1,2,36,1,1903,9,14,1
1,2,36,1,1903,10,1,1
1,2,36,1,1903,10,1,1
1,2,36,1,1903,10,1,1
1,2,36,1,1903,11,23,1
1,2,36,1,1903,12,14,1
2,2,36,1,1903,12,29,10
1,2,36,1,1904,3,14,10
1,2,36,1,1904,6,13,1
1,2,36,1,1904,6,13,1
1,2,36,1,1904,6,27,1
1,2,36,1,1904,8,30,10
1,2,36,1,1904,9,5,10
1,2,36,1,1904,12,13,1
2,2,36,1,1905,1,9,1
1,2,36,1,1905,2,20,1
1,2,36,1,1905,2,20,1
1,2,36,1,1905,4,10,1
1,2,36,1,1905,7,17,1
2,2,36,1,1905,7,17,10
1,2,36,1,1905,9,12,11
1,2,36,1,1907,2,25,10
1,2,36,1,1907,3,4,10
1,2,36,1,1907,4,16,1
1,2,36,1,1907,5,21,10
2,2,36,1,1907,7,29,1
1,2,36,1,1907,7,31,10
1,2,36,1,1907,11,18,1
1,2,36,1,1908,3,9,10
1,2,36,1,1908,3,30,1
1,2,36,1,1908,7,20,10
1,2,36,1,1908,7,20,1
1,2,36,1,1908,11,16,1
1,2,36,1,1908,11,28,1
1,2,36,1,1909,2,1,1
1,2,36,1,1909,2,16,10
1,2,36,1,1909,3,16,10
1,2,36,2,1909,3,29,10
1,2,36,1,1909,4,12,1
1,2,36,1,1909,4,26,1
1,2,36,1,1909,7,6,1
1,2,36,1,1909,11,22,11
1,2,36,1,1909,12,6,6
2,2,36,1,1910,1,3,1
1,2,36,1,1910,1,3,1
1,2,36,1,1910,2,23,23
2,2,36,1,1910,2,28,1
1,2,36,1,1910,3,14,23
1,2,36,1,1910,4,18,10
2,2,36,1,1910,5,9,1
1,2,36,1,1910,6,21,1
2,2,36,1,1910,7,7,1
1,2,36,1,1910,7,25,1
1,2,36,1,1910,7,25,1
2,2,36,1,1911,1,3,1
1,2,36,1,1911,1,6,10
1,2,36,1,1911,1,6,10
2,2,36,1,1911,2,1,1
1,2,36,1,1911,5,3,1
1,2,36,1,1911,6,12,1
1,2,36,1,1911,6,12,1
1,2,36,1,1911,6,26,1
1,2,36,1,1911,7,17,1
1,2,36,1,1911,7,31,1
1,2,36,1,1911,8,17,1
2,2,36,1,1911,11,20,1
1,2,36,1,1911,11,20,10
1,2,36,1,1911,11,20,11
1,2,36,1,1912,1,8,1
1,2,36,1,1912,1,29,11
2,2,36,1,1912,2,5,1
1,2,36,1,1912,3,18,1
1,2,36,1,1912,3,20,1
1,2,36,1,1912,5,6,1
1,2,36,1,1912,5,28,1
1,2,36,1,1912,6,18,10
1,2,36,1,1912,6,18,10
1,2,36,1,1912,7,8,10
1,2,36,1,1912,7,8,1
1,2,36,1,1912,8,12,1
1,2,36,1,1912,8,12,10
1,2,36,1,1912,8,12,10
1,2,36,1,1912,8,12,10
1,2,36,1,1912,8,12,10
1,2,36,1,1912,8,12,10
1,2,36,1,1912,8,14,1
1,2,36,1,1912,12,16,1
1,2,36,1,1913,2,10,1
2,2,36,1,1913,2,10,1
1,2,36,1,1913,2,10,1
1,2,36,1,1913,2,12,1
2,2,36,1,1913,3,31,1
1,2,36,1,1913,5,5,1
1,2,36,1,1913,5,19,1
1,2,36,1,1913,5,21,1
1,2,36,1,1913,6,2,1
1,2,36,1,1913,6,4,1
1,2,36,1,1913,7,2,1
1,2,36,1,1913,8,4,10
1,2,36,1,1913,12,10,1
1,2,36,1,1914,1,19,10
1,2,36,1,1914,4,13,6
1,2,36,1,1914,4,13,6
1,2,36,1,1914,4,13,6
1,2,36,1,1914,4,13,6
1,2,36,1,1914,6,22,6
1,2,36,1,1914,8,31,1
1,2,36,1,1914,8,31,1
1,2,36,1,1914,9,2,1
1,2,36,1,1914,9,2,1
1,2,36,1,1914,12,9,1
4,2,36,1,1915,2,5,1
4,2,36,1,1915,2,5,1
1,2,36,1,1915,2,26,10
1,2,36,1,1915,2,26,1
1,2,36,1,1915,2,26,1
1,2,36,1,1915,5,31,1
1,2,36,1,1915,6,30,1
1,2,36,1,1915,7,2,10
2,2,36,1,1915,7,30,1
1,2,36,1,1915,7,30,6
1,2,36,1,1915,8,27,10
2,2,36,1,1915,9,3,1
1,2,36,1,1915,9,3,1
1,2,36,1,1915,9,3,1
1,2,36,1,1915,9,3,1
1,2,36,1,1915,9,3,1
1,2,36,1,1915,12,17,1
1,2,36,1,1915,12,17,1
5,2,36,1,1916,1,7,1
1,2,36,1,1916,2,4,1
1,2,36,1,1916,2,18,1
1,2,36,1,1916,5,1,1
1,2,36,1,1916,6,2,1
1,2,36,1,1916,6,2,1
1,2,36,1,1916,6,30,1
2,2,36,1,1916,8,4,1
1,2,36,1,1916,9,1,23
1,2,36,1,1916,9,1,1
1,2,36,1,1916,10,7,1
1,2,36,1,1916,12,19,1
1,2,36,1,1916,12,19,10
1,2,36,1,1917,4,21,1
1,2,36,1,1917,5,17,1
1,2,36,1,1917,5,24,1
1,2,36,1,1917,7,12,23
1,2,36,1,1917,8,30,1
1,2,36,1,1917,8,30,1
1,2,36,1,1918,5,23,10
1,2,36,1,1918,6,13,1
1,2,36,1,1918,6,13,1
1,2,36,1,1918,6,13,1
1,2,36,1,1918,8,30,1
1,2,36,1,1918,8,30,10
1,2,36,1,1918,10,3,1
1,2,36,1,1918,12,19,1
1,2,36,1,1919,1,9,1
1,2,36,1,1919,3,21,1
1,2,36,1,1920,1,8,1
1,2,36,1,1920,1,29,10
1,2,36,1,1920,5,13,1
1,2,36,1,1920,5,13,1
1,2,36,1,1920,5,28,1
1,2,36,1,1920,5,28,1
2,2,36,1,1920,7,22,1
1,2,36,1,1920,7,29,1
2,2,36,1,1920,8,27,10
1,2,36,1,1920,8,27,10
1,2,36,1,1920,9,9,10
1,2,36,1,1920,12,9,10
1,2,36,1,1920,12,9,10
1,2,36,1,1920,12,9,10
1,2,36,1,1920,12,9,10
1,2,36,1,1920,12,9,23
5,2,36,1,1921,1,27,10
5,2,36,1,1921,1,27,1
1,2,36,1,1921,2,10,10
1,2,36,1,1921,3,13,10
1,2,36,1,1921,4,29,1
1,2,36,1,1921,5,5,10
2,2,36,1,1921,7,21,1
1,2,36,1,1921,9,1,10
1,2,36,1,1921,9,1,1
1,2,36,1,1921,9,15,1
1,2,36,1,1921,12,15,1
1,2,36,1,1922,1,12,10
1,2,36,1,1922,1,12,1
1,2,36,1,1922,1,12,10
1,2,36,1,1922,2,2,10
1,2,36,1,1922,2,2,10
1,2,36,1,1922,3,2,1
1,2,36,1,1922,3,23,19
2,2,36,1,1922,4,20,23
1,2,36,1,1922,6,8,10
1,2,36,1,1922,6,8,10
1,2,36,1,1922,6,8,10
1,2,36,1,1922,6,29,1
1,2,36,1,1922,7,20,10
4,2,36,1,1922,7,20,1
2,2,36,1,1922,8,31,1
1,2,36,1,1922,8,31,23
1,2,36,1,1923,2,15,10
1,2,36,1,1923,2,15,10
1,2,36,1,1923,3,1,1
1,2,36,1,1923,4,26,1
1,2,36,1,1923,4,26,1
1,2,36,1,1923,4,26,1
1,2,36,1,1923,6,7,1
1,2,36,1,1923,6,7,1
1,2,36,1,1923,6,22,1
2,2,36,1,1923,7,12,1
1,2,36,1,1923,8,30,6
1,2,36,1,1923,12,6,10
1,2,36,1,1923,12,13,1
1,2,36,1,1923,12,13,1
1,2,36,1,1923,12,13,1
1,2,36,1,1924,4,10,1
1,2,36,1,1924,4,17,1
1,2,36,1,1924,6,12,1
4,2,36,1,1924,7,24,1
1,2,36,1,1925,1,8,10
1,2,36,1,1925,1,8,10
1,2,36,1,1925,1,15,10
1,2,36,1,1925,1,15,10
1,2,36,1,1925,1,22,10
5,2,36,1,1925,1,22,1
1,2,36,1,1925,1,22,1
1,2,36,1,1925,3,12,10
1,2,36,1,1925,4,30,10
1,2,36,1,1925,4,30,10
1,2,36,1,1925,4,30,10
1,2,36,1,1925,8,27,1
2,2,36,1,1925,9,17,1
1,2,36,1,1926,1,29,1
1,2,36,1,1926,1,29,1
2,2,36,1,1926,2,4,1
1,2,36,1,1926,2,4,10
1,2,36,1,1926,6,24,10
4,2,36,1,1926,7,15,1
1,2,36,1,1926,8,19,10
2,2,36,1,1926,8,19,1
1,2,36,1,1926,8,26,1
1,2,36,1,1926,8,26,10
1,2,36,1,1926,12,2,1
1,2,36,1,1926,12,9,10
1,2,36,1,1926,12,9,10
1,2,36,1,1926,12,9,10
2,2,36,1,1927,1,6,10
2,2,36,1,1927,1,6,10
2,2,36,1,1927,1,13,10
1,2,36,1,1927,1,20,1
1,2,36,1,1927,2,17,1
1,2,36,1,1927,2,17,1
1,2,36,1,1927,3,17,1
1,2,36,1,1927,3,17,1
1,2,36,1,1927,7,14,1
1,2,36,1,1927,7,21,1
1,2,36,1,1927,9,29,1
1,2,36,1,1927,12,16,1
1,2,36,1,1927,12,16,10
1,2,36,1,1928,1,5,10
2,2,36,1,1928,1,5,10
1,2,36,1,1928,1,12,1
1,2,36,2,1928,1,12,1
1,2,36,1,1928,3,1,1
2,2,36,1,1928,4,6,10
1,2,36,1,1928,7,19,6
1,2,36,1,1928,8,2,1
1,2,36,1,1928,8,9,1
1,2,36,1,1928,8,9,10
1,2,36,1,1928,8,9,1
2,2,36,1,1928,8,30,10
1,2,36,1,1928,12,14,1
1,2,36,1,1929,1,24,10
1,2,36,1,1929,1,24,10
1,2,36,1,1929,1,24,10
1,2,36,1,1929,8,29,1
1,2,36,1,1930,1,2,10
1,2,36,1,1930,1,9,10
1,2,36,1,1930,1,30,1
1,2,36,1,1930,1,30,1
1,2,36,1,1930,5,29,10
1,2,36,1,1930,7,17,10
1,2,36,1,1930,7,17,10
1,2,36,1,1930,7,17,10
1,2,36,1,1930,8,28,1
1,2,36,1,1930,8,28,1
1,2,36,1,1930,12,12,10
1,2,36,1,1930,12,12,10
1,2,36,1,1930,12,12,10
1,2,36,1,1931,2,26,10
1,2,36,1,1931,2,26,10
2,2,36,1,1931,6,25,1
2,2,36,1,1931,6,25,1
1,2,36,1,1931,7,2,10
1,2,36,1,1931,7,2,10
1,2,36,1,1931,7,2,10
1,2,36,1,1931,7,23,10
1,2,36,1,1931,8,27,1
2,2,36,1,1931,9,4,1
1,2,36,1,1931,12,10,1
1,2,36,1,1932,1,7,1
1,2,36,1,1932,1,7,1
1,2,36,1,1932,1,14,10
1,2,36,1,1932,1,21,1
4,2,36,1,1932,1,28,23
1,2,36,1,1932,3,31,1
1,2,36,1,1932,3,31,1
1,2,36,1,1932,3,31,1
1,2,36,1,1932,3,31,10
2,2,36,1,1932,6,9,1
1,2,36,1,1932,7,2,1
1,2,36,1,1932,7,2,1
1,2,36,1,1932,7,15,1
1,2,36,1,1932,7,15,1
1,2,36,1,1932,7,22,10
1,2,36,1,1932,7,22,10
1,2,36,1,1932,7,22,1
1,2,36,1,1932,9,2,1
1,2,36,1,1932,12,10,1
2,2,36,1,1933,1,12,1
2,2,36,1,1933,1,12,1
1,2,36,1,1933,1,12,1
1,2,36,1,1933,1,19,1
1,2,36,1,1933,2,2,10
1,2,36,1,1933,4,20,1
1,2,36,1,1933,4,20,1
2,2,36,1,1933,7,13,1
1,2,36,1,1933,8,17,10
1,2,36,1,1933,8,17,10
1,2,36,1,1933,8,17,1
1,2,36,1,1933,8,24,1
1,2,36,1,1933,8,24,1
2,2,36,1,1933,9,1,1
2,2,36,1,1933,9,1,10
2,2,36,1,1933,9,1,10
2,2,36,1,1934,1,11,10
2,2,36,1,1934,1,11,10
2,2,36,1,1934,1,11,10
2,2,36,1,1934,3,1,11
1,2,36,1,1934,6,7,1
1,2,36,1,1934,6,7,1
1,2,36,1,1934,6,7,1
1,2,36,1,1934,6,14,10
1,2,36,1,1934,6,14,1
1,2,36,1,1934,7,12,1
1,2,36,1,1934,8,9,6
1,2,36,1,1934,8,9,6
1,2,36,2,1934,8,9,6
1,2,36,1,1934,9,6,1
1,2,36,1,1935,1,10,1
1,2,36,1,1935,1,10,1
1,2,36,1,1935,1,17,1
1,2,36,1,1935,1,24,1
1,2,36,1,1935,2,7,1
1,2,36,1,1935,2,7,1
1,2,36,1,1935,2,7,1
1,2,36,1,1935,2,21,1
1,2,36,1,1935,4,25,1
1,2,36,1,1935,4,25,1
1,2,36,1,1935,6,27,1
1,2,36,2,1935,6,27,1
1,2,36,1,1935,7,11,11
1,2,36,1,1935,8,29,10
2,2,36,1,1935,12,5,1
2,2,36,1,1935,12,5,1
1,2,36,1,1936,1,9,1
1,2,36,1,1936,1,9,1
1,2,36,1,1936,1,9,1
1,2,36,1,1936,1,9,1
1,2,36,1,1936,1,16,1
1,2,36,1,1936,2,27,11
1,2,36,1,1936,4,16,10
1,2,36,1,1936,4,16,10
1,2,36,1,1936,4,23,1
1,2,36,1,1936,5,29,10
1,2,36,1,1936,5,29,10
1,2,36,1,1936,5,29,10
1,2,36,1,1936,5,29,10
1,2,36,1,1936,6,4,1
1,2,36,1,1936,7,16,1
1,2,36,2,1936,7,16,1
5,2,36,1,1936,7,23,1
1,2,36,1,1936,8,20,11
1,2,36,1,1936,8,27,1
1,2,36,1,1937,1,7,10
1,2,36,1,1937,1,7,10
1,2,36,1,1937,1,14,1
1,2,36,1,1937,1,21,11
2,2,36,1,1937,1,21,10
2,2,36,1,1937,1,21,10
2,2,36,1,1937,1,21,10
1,2,36,1,1937,2,11,11
4,2,36,1,1937,6,10,1
1,2,36,1,1937,7,1,10
1,2,36,1,1937,7,1,10
1,2,36,1,1937,7,1,10
2,2,36,1,1937,8,19,23
1,2,36,1,1937,8,26,1
1,2,36,1,1938,1,6,11
1,2,36,1,1938,5,26,10
1,2,36,1,1938,6,2,11
1,2,36,1,1938,8,11,1
1,2,36,1,1938,8,11,1
1,2,36,1,1938,8,18,10
1,2,36,1,1939,1,5,1
1,2,36,1,1939,1,5,1
2,2,36,1,1939,1,5,10
1,2,36,1,1939,1,12,10
1,2,36,1,1939,1,26,1
1,2,36,1,1939,1,26,1
1,2,36,1,1939,1,26,1
1,2,36,1,1939,2,9,10
1,2,36,1,1939,2,16,10
1,2,36,1,1939,2,16,10
1,2,36,1,1939,2,23,10
1,2,36,1,1939,12,21,1
2,2,36,1,1939,12,21,1
1,2,36,1,1939,12,21,1
1,2,36,1,1940,1,4,1
1,2,36,1,1940,1,11,24
1,2,36,1,1940,1,11,24
1,2,36,1,1940,1,18,10
1,2,36,1,1940,2,15,1
1,2,36,1,1940,2,15,10
1,2,36,1,1940,2,15,1
1,2,36,1,1940,4,25,1
2,2,36,1,1940,7,11,1
2,2,36,1,1940,7,11,1
1,2,36,1,1940,8,1,11
1,2,36,1,1940,9,12,1
1,2,36,1,1940,9,12,1
2,2,36,1,1941,1,9,1
2,2,36,1,1941,2,6,1
1,2,36,1,1941,2,13,10
1,2,36,1,1941,2,13,10
1,2,36,1,1941,2,13,10
1,2,36,1,1941,2,20,10
1,2,36,1,1941,2,20,10
1,2,36,1,1941,2,20,10
1,2,36,1,1941,6,5,11
1,2,36,1,1941,6,12,6
1,2,36,1,1941,6,12,6
1,2,36,1,1941,7,10,10
2,2,36,1,1941,7,10,1
1,2,36,1,1941,9,18,1
2,2,36,1,1942,1,8,10
2,2,36,1,1942,1,15,10
2,2,36,1,1942,1,15,10
5,2,36,1,1942,1,22,1
1,2,36,1,1942,1,29,11
1,2,36,1,1942,2,19,6
1,2,36,1,1942,2,19,6
1,2,36,1,1942,2,26,19
1,2,36,1,1942,3,5,10
1,2,36,1,1942,3,12,10
1,2,36,1,1942,3,12,10
1,2,36,1,1942,6,11,1
1,2,36,1,1942,6,11,1
2,2,36,1,1942,9,10,10
1,2,36,1,1942,9,10,1
5,2,36,1,1942,9,17,1
2,2,36,1,1942,9,17,10
1,2,36,1,1943,1,14,1
1,2,36,1,1943,1,14,1
1,2,36,1,1943,1,21,1
5,2,36,1,1943,1,21,1
1,2,36,1,1943,3,4,1
1,2,36,1,1943,4,29,10
1,2,36,1,1943,4,29,10
2,2,36,1,1943,7,8,1
1,2,36,1,1943,7,8,24
2,2,36,1,1943,7,8,1
2,2,36,1,1943,7,15,1
5,2,36,1,1943,9,16,1
1,2,36,1,1944,1,6,1
2,2,36,1,1944,1,13,1
1,2,36,1,1944,1,21,1
1,2,36,1,1944,2,10,1
1,2,36,1,1944,3,2,1
1,2,36,1,1944,3,2,1
1,2,36,1,1944,3,4,6
1,2,36,1,1944,3,4,6
1,2,36,1,1944,3,4,6
2,2,36,1,1944,5,25,10
1,2,36,1,1944,6,3,1
2,2,36,1,1944,6,23,1
2,2,36,1,1944,6,23,1
1,2,36,1,1944,6,29,10
1,2,36,1,1944,6,29,10
1,2,36,1,1944,6,29,10
4,2,36,1,1944,8,31,1
4,2,36,1,1944,8,31,1
2,2,36,2,1944,11,16,10
2,2,36,1,1946,1,17,1
1,2,36,1,1946,3,7,10
1,2,36,1,1946,4,25,1
1,2,36,1,1946,9,12,19
1,2,36,1,1947,3,6,1
1,2,36,1,1947,3,6,1
1,2,36,1,1947,3,6,1
2,2,36,1,1947,4,17,11
2,2,36,1,1947,7,3,10
2,2,36,1,1947,7,10,10
2,2,36,1,1947,7,10,10
1,2,36,1,1947,7,10,10
2,2,36,1,1947,8,21,1
2,2,36,1,1947,12,4,10
2,2,36,1,1948,1,8,10
1,2,36,1,1948,7,1,11
2,2,36,1,1948,7,22,1
2,2,36,1,1948,7,22,1
1,2,36,1,1948,9,16,10
1,2,36,1,1948,9,16,10
2,2,36,1,1949,1,6,1
2,2,36,1,1949,1,13,11
2,2,36,1,1949,1,20,10
2,2,36,1,1949,1,20,10
2,2,36,1,1949,1,20,10
1,2,36,1,1949,3,3,1
1,2,36,1,1949,3,3,1
2,2,36,1,1949,6,30,10
2,2,36,1,1949,6,30,10
1,2,36,1,1949,7,7,1
1,2,36,1,1949,7,7,1
2,2,36,1,1949,9,1,10
2,2,36,1,1949,9,8,10
1,2,36,1,1950,1,5,1
1,2,36,1,1950,1,12,10
5,2,36,1,1950,5,25,23
3,2,36,1,1951,1,11,25
2,2,36,1,1951,2,15,10
2,2,36,1,1951,3,1,10
5,2,36,1,1951,3,7,10
1,2,36,2,1951,3,7,10
1,2,36,1,1951,3,8,10
1,2,36,1,1951,4,12,1
1,2,36,1,1952,3,6,10
1,2,36,1,1952,10,30,1
2,2,36,1,1952,10,30,1
1,2,36,1,1953,1,15,24
1,2,36,1,1953,1,22,1
1,2,36,1,1953,4,16,1
1,2,36,2,1953,6,19,18
1,2,36,1,1953,6,19,18
1,2,36,1,1953,7,16,1
1,2,36,1,1953,7,23,1
1,2,36,1,1954,1,7,10
1,2,36,1,1954,1,7,10
2,2,36,1,1954,3,11,1
2,2,36,1,1954,7,15,1
1,2,36,1,1954,7,22,1
1,2,36,1,1954,8,12,1
1,2,36,1,1954,8,26,10
1,2,36,1,1955,2,10,1
5,2,36,1,1955,2,17,1
1,2,36,1,1955,7,9,10
1,2,36,1,1955,7,9,10
1,2,36,1,1955,7,9,10
2,2,36,1,1955,9,8,10
2,2,36,1,1955,9,8,10
1,2,36,1,1956,1,12,1
2,2,36,1,1956,1,19,1
1,2,36,1,1956,1,27,19
1,2,36,1,1956,6,28,10
1,2,36,1,1956,8,23,1
1,2,36,1,1956,8,30,11
1,2,36,1,1957,2,28,1
1,2,36,1,1957,3,14,1
5,2,36,1,1957,8,15,1
2,2,36,1,1957,11,21,10
1,2,36,1,1958,1,9,1
2,2,36,1,1958,7,3,1
1,2,36,1,1958,8,7,24
2,2,36,1,1958,11,20,1
1,2,36,1,1959,5,22,11
2,2,36,1,1959,7,16,10
2,2,36,1,1959,7,16,10
2,2,36,1,1959,7,23,10
2,2,36,1,1960,1,14,1
5,2,36,1,1960,5,12,11
2,2,36,1,1960,5,19,1
2,2,36,1,1960,5,19,1
2,2,36,1,1960,6,23,11
2,2,36,1,1960,12,1,10
2,2,36,1,1961,1,5,1
2,2,36,1,1961,6,8,10
1,2,36,1,1963,3,21,1
2,2,36,1,1963,6,15,10
3,1,37,1,1726,8,26,1
2,1,37,1,1740,3,4,36
2,1,37,1,1740,3,4,36
2,1,37,1,1758,11,28,2
2,1,37,1,1759,12,6,36
2,1,37,1,1759,12,6,36
2,10,37,1,1760,11,18,1
2,1,37,1,1762,4,26,36
2,1,37,1,1762,11,13,1
2,1,37,1,1762,11,13,36
2,1,37,1,1764,2,10,33
2,1,37,2,1766,11,6,16
2,1,37,1,1766,11,6,36
1,1,37,1,1766,11,6,36
2,1,37,1,1766,11,6,36
2,1,37,1,1766,11,6,36
1,1,37,1,1766,11,6,36
2,1,37,1,1766,11,6,36
2,1,37,1,1766,11,6,36
1,1,37,1,1766,11,6,36
2,1,37,1,1766,11,6,36
2,1,37,1,1766,11,6,1
2,1,37,1,1766,11,6,1
2,1,37,1,1767,12,11,1
2,1,37,1,1767,12,11,36
2,1,37,1,1767,12,11,1
2,1,37,1,1767,12,11,36
2,1,37,1,1767,12,11,2
2,1,37,1,1767,12,11,36
2,1,37,1,1767,12,11,1
2,1,37,1,1768,2,9,15
1,1,37,1,1768,6,13,5
1,1,37,1,1768,6,13,5
2,1,37,1,1769,10,30,36
2,1,37,1,1769,10,30,36
2,1,37,1,1769,10,30,36
2,1,37,1,1769,10,30,36
2,1,37,1,1770,12,11,1
2,1,37,1,1770,12,11,36
2,1,37,2,1770,12,11,1
2,1,37,2,1770,12,11,1
2,1,37,1,1770,12,11,36
2,1,37,1,1770,12,11,36
1,1,37,1,1770,12,11,36
2,1,37,1,1771,1,26,1
1,1,37,1,1771,6,19,7
1,1,37,1,1771,6,19,7
1,1,37,1,1771,6,19,7
1,1,37,1,1771,6,19,7
1,1,37,1,1773,8,2,5
2,10,37,1,1773,10,23,1
2,1,37,1,1775,9,13,36
2,1,37,1,1775,9,13,36
2,1,37,1,1775,9,13,40
2,10,37,1,1778,3,5,1
2,10,37,2,1780,11,18,1
2,1,37,1,1782,5,1,36
2,1,37,1,1783,4,21,1
2,1,37,1,1783,4,25,36
2,1,37,1,1783,4,25,36
2,1,37,1,1786,12,9,36
2,10,37,1,1787,3,16,1
2,1,37,1,1801,12,19,2
2,1,37,1,1802,6,27,8
2,1,37,1,1802,9,10,2
2,10,37,2,1805,7,13,1
1,1,37,1,1809,10,6,5
2,1,37,1,1810,11,9,1
1,1,37,1,1816,12,13,1
2,1,37,1,1818,5,22,1
1,1,37,1,1818,5,22,4
1,1,37,1,1818,5,22,1
1,1,37,1,1819,4,23,1
1,1,37,1,1820,5,12,1
1,1,37,1,1820,11,10,1
1,1,37,1,1822,5,31,4
2,1,37,1,1822,6,14,1
2,1,37,1,1822,11,16,4
1,1,37,1,1824,4,23,1
1,1,37,1,1824,5,7,1
1,1,37,1,1825,6,25,1
1,1,37,1,1826,5,12,1
1,1,37,1,1826,9,29,1
2,1,37,1,1827,4,13,1
1,1,37,1,1827,4,27,1
2,1,37,1,1827,5,19,1
2,1,37,1,1827,11,2,16
2,1,37,1,1828,5,23,4
2,1,37,1,1828,6,20,1
2,1,37,2,1828,6,20,1
1,1,37,1,1828,6,20,37
2,1,37,1,1828,9,26,1
1,1,37,1,1828,11,7,1
2,1,37,1,1829,4,24,1
2,1,37,1,1830,10,8,1
1,1,37,1,1830,11,5,1
2,1,37,1,1830,11,5,4
1,1,37,1,1831,6,3,1
2,1,37,1,1831,9,8,8
2,1,37,1,1831,9,8,8
2,1,37,1,1831,9,8,2
2,1,37,1,1833,4,5,1
1,1,37,2,1833,7,12,1
1,1,37,1,1834,6,3,16
1,1,37,1,1835,5,29,15
1,1,37,1,1835,5,29,15
1,1,37,1,1836,5,28,4
1,1,37,1,1836,5,28,1
2,1,37,1,1836,6,18,16
1,1,37,1,1836,11,11,1
2,1,37,1,1837,6,2,2
2,1,37,1,1838,6,1,1
2,1,37,1,1838,6,1,1
2,1,37,1,1838,6,1,1
1,1,37,1,1839,5,17,1
2,1,37,1,1844,4,26,16
2,1,37,1,1844,4,26,20
1,1,37,1,1845,5,2,4
1,1,37,1,1847,5,21,10
1,1,37,1,1847,10,8,1
