Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
2,2,1,1,2000,3,3,10
2,2,1,1,2000,4,14,10
2,2,1,1,2000,6,2,23
1,2,1,2,2002,5,10,1
1,5,1,1,2002,12,12,10
1,3,4,1,1992,4,6,10
1,5,4,1,1993,3,3,1
1,5,4,1,1993,4,14,10
1,5,4,1,1995,9,13,1
1,5,4,1,1996,6,19,24
5,5,4,1,1996,8,22,11
1,5,4,1,1997,1,23,1
1,5,4,1,1997,6,25,26
5,5,4,1,1998,1,21,10
5,5,4,1,1998,4,22,1
1,5,4,1,1998,4,29,10
1,5,4,1,1998,6,3,10
1,5,4,1,1999,1,13,19
3,5,4,1,1999,2,3,10
1,5,4,1,1999,2,24,10
1,3,4,1,1999,3,3,10
1,5,4,1,1999,5,5,26
1,5,4,1,1999,6,16,25
5,5,4,1,1999,10,27,26
1,5,4,1,2000,2,16,1
1,5,4,1,2000,3,15,25
1,5,4,1,2000,11,8,6
2,5,5,1,1992,1,24,1
1,5,5,1,1992,5,7,1
2,5,5,1,1994,5,11,10
1,5,5,1,1994,5,11,10
1,5,5,1,1994,8,3,10
1,5,5,1,1994,8,3,10
1,5,5,1,1994,8,3,10
2,5,5,1,1995,4,19,10
2,5,5,1,1995,8,31,11
2,5,5,1,1996,8,8,24
1,5,5,1,1997,1,8,1
5,5,5,1,1997,1,8,1
2,5,5,1,1997,1,8,10
1,5,5,1,1997,8,6,10
1,5,5,1,1998,7,8,1
1,5,5,1,1999,2,16,26
1,5,5,1,1999,4,12,10
1,5,5,1,1999,9,8,19
1,5,5,1,1999,9,8,1
1,5,5,2,2000,5,2,1
2,5,5,1,2000,12,19,10
1,5,5,1,2001,5,8,1
1,3,6,1,1992,4,21,25
1,3,6,1,1993,8,24,19
1,5,6,1,1996,2,23,19
1,5,6,1,1996,5,3,24
4,5,6,1,1999,2,9,10
2,5,6,1,1999,5,4,10
3,5,6,1,2000,3,15,11
1,5,6,1,2001,3,27,10
1,5,6,1,2002,1,29,23
1,5,8,1,1997,10,13,24
1,5,10,1,1992,3,14,11
1,5,10,1,1995,3,17,10
1,1,10,1,1996,1,25,1
2,5,10,1,1996,1,30,1
1,5,10,1,1999,4,23,26
2,5,10,1,1999,9,24,10
2,5,10,1,2000,11,17,1
2,5,10,1,2001,5,25,1
1,2,12,1,1992,5,12,10
2,2,12,1,1992,7,21,1
1,2,12,1,1993,4,21,1
1,2,12,1,1993,5,5,10
1,2,12,1,1993,8,25,1
1,2,12,1,1994,4,22,11
2,2,12,1,1995,7,18,26
1,2,12,1,1995,12,4,10
1,2,12,1,1995,12,5,11
2,2,12,1,1996,10,21,24
2,2,12,1,1996,12,6,23
5,2,12,1,1997,3,25,10
1,2,12,1,1998,3,23,24
2,2,12,1,1998,3,24,1
1,2,12,2,1998,3,30,1
3,2,12,1,1998,3,31,10
1,2,12,1,1999,7,8,1
1,5,12,1,2000,2,23,10
1,5,12,1,2000,2,24,24
2,5,12,1,2000,6,7,1
1,5,12,1,2000,6,22,1
1,5,12,1,2000,8,25,1
5,5,12,1,2000,12,7,1
1,5,12,1,2001,1,11,24
5,5,12,1,2002,10,2,11
1,5,12,2,2002,10,9,10
2,5,12,1,2002,12,9,25
1,2,13,1,1993,6,28,19
1,2,13,1,1993,12,7,23
2,2,13,1,1994,3,31,1
1,2,13,1,1995,4,7,10
1,2,13,1,1995,5,17,11
1,2,13,1,1996,11,14,1
1,2,13,1,1996,11,15,19
1,2,13,1,1998,6,10,10
1,5,13,1,2002,1,24,25
1,5,13,1,2002,3,12,10
1,5,13,1,2002,8,16,1
1,5,13,1,2002,11,13,10
1,5,16,1,1994,1,6,1
1,5,17,1,1994,5,10,11
2,5,17,1,1995,3,22,24
2,5,17,1,1995,5,17,10
1,5,17,1,1995,9,20,1
1,5,17,1,1995,11,22,11
2,5,17,1,1996,9,18,1
2,5,17,1,1997,11,19,10
2,5,17,1,1997,11,19,11
1,5,17,1,1998,1,21,10
1,5,17,1,1999,3,17,1
2,2,18,1,1994,12,8,1
2,5,18,1,1996,7,18,1
2,5,18,1,1997,11,20,10
1,5,18,1,1998,1,29,1
1,5,18,1,1999,12,9,23
1,5,18,1,2001,3,14,10
1,5,18,1,2001,6,27,23
1,2,21,1,1997,7,1,10
1,5,21,1,1999,5,25,1
1,5,22,1,1993,3,5,26
2,5,22,1,1995,5,16,1
2,5,22,1,1996,3,1,10
1,5,22,1,1997,4,24,10
2,5,22,1,1999,1,8,1
2,5,22,1,2000,6,6,10
1,5,22,1,2002,5,10,11
1,5,24,1,1994,5,17,1
2,5,24,1,1997,7,2,1
1,5,28,1,2002,7,17,1
1,5,28,1,2002,12,11,24
1,5,29,1,1992,10,21,26
2,5,29,1,1993,1,27,1
2,5,29,1,1993,7,21,6
2,5,29,1,1993,7,28,1
1,5,29,1,1993,10,6,1
2,5,29,1,1995,5,3,10
2,5,29,1,1995,6,21,1
1,5,29,1,1995,7,26,10
1,5,29,1,1995,11,15,1
2,5,29,1,1995,11,29,11
2,5,29,1,1995,12,6,1
1,5,29,1,1996,2,21,1
1,5,29,1,1996,4,10,23
3,5,29,1,1996,7,31,1
2,5,29,1,1996,8,7,23
1,5,29,1,1996,8,21,24
1,5,29,1,1996,12,11,1
1,5,29,1,1997,1,29,10
1,5,29,1,1997,8,6,1
1,5,29,1,1997,8,13,1
1,5,29,1,1997,8,20,24
2,5,29,1,1997,9,24,10
1,5,29,1,1997,10,22,6
2,5,29,1,1998,2,25,10
2,5,29,1,1998,3,25,10
1,5,29,1,1998,4,22,1
2,5,29,1,1999,1,13,24
1,5,29,1,1999,2,24,1
1,5,29,1,1999,3,10,1
2,5,29,1,1999,4,14,1
2,5,29,1,1999,4,28,1
2,5,29,1,1999,5,26,10
2,5,29,1,1999,6,16,24
1,5,29,1,1999,6,30,1
1,5,29,1,1999,9,1,26
1,5,29,1,2000,3,22,24
1,5,29,1,2000,6,28,10
1,5,29,1,2000,8,30,10
2,5,29,1,2000,9,13,10
1,5,29,1,2000,11,15,1
1,5,29,1,2001,2,7,1
1,5,29,1,2001,3,28,10
2,5,29,1,2001,4,25,10
1,5,29,1,2002,1,9,1
2,5,29,1,2002,2,6,24
1,5,29,1,2002,3,6,23
1,5,29,1,2002,4,10,25
1,5,29,1,2002,8,14,1
1,5,29,1,2002,11,20,10
1,5,30,1,1995,5,10,24
1,5,30,1,1998,2,24,24
1,5,32,1,1996,3,30,1
5,5,32,1,1998,10,5,10
4,5,32,1,1999,4,5,10
1,5,32,1,2001,4,21,24
1,3,37,1,1994,6,15,10
1,5,37,1,1995,1,24,11
1,5,37,1,1995,9,22,1
1,3,37,1,1998,1,30,11
1,5,37,1,1998,8,14,1
1,5,37,1,1998,11,20,1
1,5,37,1,1999,3,26,1
2,5,37,1,1999,9,24,1
1,5,37,1,1999,10,21,1
2,5,37,1,1999,11,19,10
2,5,37,1,2000,11,9,11
2,5,37,1,2001,3,9,23
1,5,37,1,2002,12,6,6
2,5,37,1,2002,12,10,10
1,5,39,1,1999,2,19,10
2,5,39,1,2001,6,14,10
1,5,39,1,2002,2,19,10
2,5,39,1,2002,4,26,25
1,5,39,1,2002,9,25,11
2,5,40,1,1992,3,10,10
1,5,40,1,1995,3,20,23
1,5,40,1,1995,7,1,10
2,5,40,1,1995,8,11,1
1,5,40,1,1996,4,26,10
1,5,40,1,1996,8,9,10
3,5,40,1,1997,5,8,10
1,5,40,1,1998,2,20,1
4,5,40,1,1998,12,10,1
1,5,40,1,1998,12,17,1
5,5,40,1,1999,1,7,1
1,5,40,1,1999,2,4,1
1,5,40,1,1999,6,3,1
1,5,40,1,1999,7,8,10
2,5,40,1,1999,12,2,19
2,5,40,1,1999,12,9,10
2,5,40,1,2000,1,6,11
1,5,40,1,2000,1,13,25
2,5,40,1,2000,2,10,11
2,5,40,1,2000,3,23,19
2,5,40,1,2000,4,27,10
2,5,40,1,2000,5,25,10
3,5,40,1,2000,6,1,1
1,5,40,1,2000,6,8,25
2,5,40,1,2000,6,15,6
1,5,40,1,2000,7,20,10
1,5,40,1,2000,8,10,24
2,5,40,1,2001,1,9,19
2,5,40,2,2001,1,11,1
1,5,40,1,2001,1,16,1
5,5,40,1,2001,1,18,26
1,5,40,1,2001,1,23,10
1,5,40,1,2001,1,25,10
1,5,40,1,2001,1,30,26
1,5,40,1,2001,2,1,1
1,5,40,1,2001,3,1,1
1,5,40,1,2001,3,27,1
1,5,40,2,2001,5,1,6
1,5,40,1,2001,5,22,1
2,5,40,1,2001,5,29,6
1,5,40,1,2001,6,11,1
1,5,40,1,2002,1,29,10
1,5,40,1,2002,1,31,10
1,5,40,1,2002,7,23,25
1,5,40,1,2002,7,30,1
1,5,40,1,2002,12,10,10
1,5,40,1,2002,12,12,10
2,5,40,1,2002,12,17,10
1,5,41,1,1996,9,6,24
1,5,41,1,1997,5,16,24
1,5,42,1,1995,5,2,1
1,5,42,1,1995,8,16,1
1,5,42,1,1999,7,6,11
2,5,45,1,1995,8,18,25
1,5,45,1,1996,5,31,1
1,5,45,1,1996,7,19,1
1,5,45,1,1996,9,6,11
1,2,45,1,1996,10,4,24
1,5,45,1,1996,11,15,10
2,5,45,1,1996,11,22,11
1,5,45,1,1997,6,13,10
2,5,45,1,1997,11,7,10
1,5,45,1,1998,3,6,11
2,5,45,1,1998,12,4,10
2,5,45,1,1998,12,4,10
2,5,45,1,1999,1,8,23
1,5,45,1,1999,1,22,1
2,5,45,1,1999,11,12,25
1,5,45,1,1999,12,3,10
2,5,45,1,2000,11,3,10
1,5,45,1,2002,5,3,1
2,5,45,1,2002,8,23,10
1,5,45,1,2002,9,13,26
5,5,48,1,1992,1,22,10
1,5,48,1,1992,2,11,11
1,5,48,1,1992,2,28,1
1,5,48,1,1992,3,3,23
1,5,48,1,1992,5,7,10
5,5,48,1,1992,5,20,11
1,5,48,1,1992,5,22,6
2,5,48,1,1992,8,11,23
2,5,48,1,1992,9,22,10
2,5,48,1,1992,12,10,24
5,5,48,1,1993,3,23,10
5,5,48,1,1993,3,25,1
2,5,48,1,1993,5,4,23
5,5,48,1,1993,5,12,1
1,5,48,1,1993,5,18,10
1,5,48,1,1993,6,29,1
2,5,48,1,1993,7,1,10
2,5,48,1,1993,7,30,10
1,5,48,1,1993,8,5,10
1,5,48,1,1993,8,12,10
2,5,48,1,1993,8,20,25
5,5,48,1,1993,8,24,10
2,5,48,1,1993,8,31,10
1,5,48,1,1993,9,3,24
2,5,48,1,1993,9,28,24
1,5,48,1,1993,11,10,25
2,5,48,1,1993,12,15,10
1,5,48,1,1994,2,2,10
2,5,48,1,1994,3,31,25
1,5,48,1,1994,4,4,25
1,5,48,1,1994,4,26,25
2,5,48,1,1994,5,3,1
1,5,48,1,1994,5,27,1
1,5,48,1,1994,6,14,25
1,5,48,1,1994,8,2,10
5,5,48,1,1994,9,16,10
1,5,48,1,1994,9,20,1
1,5,48,1,1994,11,22,10
2,5,48,1,1994,12,6,23
1,5,48,1,1994,12,11,10
1,5,48,1,1995,1,4,24
5,5,48,1,1995,1,17,1
1,5,48,1,1995,1,31,10
2,5,48,1,1995,1,31,10
1,5,48,1,1995,2,7,25
1,5,48,1,1995,2,16,10
2,5,48,1,1995,2,21,11
1,5,48,1,1995,4,6,10
1,5,48,1,1995,6,1,19
2,5,48,1,1995,6,8,10
2,5,48,1,1995,6,20,23
2,5,48,1,1995,6,21,11
2,5,48,1,1995,8,15,1
2,5,48,1,1995,9,19,10
1,5,48,1,1995,10,4,10
2,5,48,1,1995,12,6,1
4,5,48,1,1995,12,7,1
5,5,48,1,1995,12,11,11
1,5,48,1,1995,12,12,23
1,5,48,1,1996,2,9,10
2,5,48,1,1996,2,27,11
5,5,48,1,1996,9,18,23
1,5,48,1,1997,2,10,24
2,5,48,1,1997,3,12,19
1,5,48,1,1997,4,2,10
1,5,48,1,1997,4,3,1
1,5,48,1,1997,4,14,19
1,5,48,1,1997,4,16,1
1,5,48,1,1997,4,21,11
1,5,48,1,1997,4,29,23
2,5,48,1,1997,5,6,10
2,5,48,1,1997,5,13,10
1,5,48,1,1997,5,19,23
1,5,48,1,1997,5,20,25
2,5,48,1,1997,5,21,10
1,5,48,1,1997,5,22,10
1,5,48,1,1997,5,28,1
2,5,48,1,1997,6,2,10
2,5,48,1,1997,6,3,11
2,5,48,1,1997,6,4,10
5,5,48,1,1997,6,4,11
1,5,48,1,1997,6,11,10
1,5,48,1,1997,6,16,10
2,5,48,1,1997,6,17,24
5,5,48,1,1997,6,18,10
2,5,48,1,1997,9,9,23
2,5,48,1,1997,9,22,10
1,5,48,1,1997,9,25,11
1,5,48,1,1997,9,30,10
2,5,48,1,1997,10,1,10
1,5,48,1,1997,10,8,11
2,5,48,1,1997,10,28,1
4,5,48,1,1997,11,4,24
1,5,48,1,1997,11,6,25
1,5,48,1,1997,11,19,24
2,5,48,1,1997,11,21,10
1,5,48,1,1997,12,9,1
1,5,48,2,1998,2,3,10
1,5,48,1,1998,2,9,1
1,5,48,1,1998,3,11,26
1,5,48,1,1998,4,24,1
1,5,48,1,1998,4,24,1
1,5,48,1,1998,4,29,1
2,5,48,1,1998,5,18,10
5,5,48,1,1998,5,19,11
1,5,48,1,1998,6,11,10
1,5,48,1,1998,6,15,1
5,5,48,1,1998,8,26,1
1,5,48,1,1998,9,9,10
5,5,48,1,1998,9,23,10
5,5,48,1,1998,10,1,1
1,5,48,1,1998,10,7,1
1,5,48,1,1998,11,17,24
2,5,48,1,1998,12,15,1
1,5,48,1,1999,1,5,11
1,5,48,1,1999,1,13,1
5,5,48,1,1999,1,26,1
5,5,48,1,1999,2,10,1
1,5,48,1,1999,2,11,10
5,5,48,1,1999,2,16,6
2,5,48,1,1999,2,24,10
2,5,48,1,1999,3,26,25
1,5,48,1,1999,3,30,10
1,5,48,1,1999,4,28,1
5,5,48,1,1999,5,4,10
2,5,48,1,1999,5,5,23
1,5,48,1,1999,6,1,1
1,5,48,1,1999,6,17,1
1,5,48,1,1999,7,1,10
2,5,48,1,1999,7,7,11
1,5,48,1,1999,8,4,10
2,5,48,1,1999,8,5,19
2,5,48,1,1999,8,10,10
1,5,48,1,1999,8,11,24
5,5,48,1,1999,8,18,23
1,5,48,1,1999,9,1,10
2,5,48,1,1999,9,14,10
1,5,48,1,1999,9,21,10
1,5,48,1,1999,10,12,1
1,5,48,1,1999,10,14,11
3,5,48,1,1999,10,28,11
2,5,48,1,1999,11,16,1
1,5,48,1,1999,11,17,10
5,5,48,1,1999,11,18,10
1,5,48,1,1999,12,8,1
1,5,48,1,1999,12,9,1
1,5,48,1,1999,12,14,10
2,5,48,1,1999,12,15,10
1,5,48,1,2000,1,12,25
1,5,48,1,2000,1,18,25
2,5,48,1,2000,1,20,11
1,5,48,1,2000,1,21,1
1,5,48,1,2000,1,24,1
2,5,48,1,2000,1,25,10
2,5,48,1,2000,2,23,23
1,5,48,2,2000,2,24,1
2,5,48,1,2000,3,1,19
2,5,48,1,2000,3,14,10
1,5,48,1,2000,3,15,11
1,5,48,1,2000,5,4,25
1,5,48,1,2000,5,9,25
1,5,48,1,2000,5,11,1
2,5,48,1,2000,5,23,10
1,5,48,1,2000,5,24,10
2,5,48,1,2000,5,25,24
1,5,48,1,2000,6,12,1
2,5,48,1,2000,6,14,10
5,5,48,1,2000,6,15,23
2,5,48,1,2000,6,22,10
5,5,48,1,2000,6,29,10
1,5,48,1,2000,7,12,11
5,5,48,1,2000,7,26,10
2,5,48,1,2000,8,9,23
5,5,48,1,2000,8,9,11
2,5,48,1,2000,8,16,10
1,5,48,1,2000,8,22,25
1,5,48,1,2000,8,23,23
2,5,48,1,2000,8,30,1
1,5,48,1,2000,9,27,11
1,5,48,1,2000,11,1,6
5,5,48,1,2000,11,9,24
2,5,48,1,2000,11,15,24
1,5,48,1,2000,12,5,24
1,5,48,1,2000,12,6,1
1,5,48,1,2000,12,7,10
1,5,48,1,2000,21,27,1
1,5,48,1,2001,1,9,11
1,5,48,1,2001,1,18,24
2,5,48,1,2001,1,29,11
5,5,48,1,2001,2,8,10
1,5,48,1,2001,3,7,1
1,5,48,1,2001,4,3,1
2,5,48,1,2001,4,25,24
1,5,48,1,2001,6,13,1
2,5,48,1,2002,1,16,10
2,5,48,1,2002,1,30,1
1,5,48,1,2002,1,31,1
1,5,48,1,2002,2,28,10
2,5,48,1,2002,3,7,1
5,5,48,1,2002,4,10,1
1,5,48,1,2002,4,18,10
5,5,48,1,2002,4,30,10
2,5,48,1,2002,5,9,11
1,5,48,1,2002,5,16,1
5,5,48,1,2002,5,22,10
2,5,48,1,2002,5,28,10
1,5,48,1,2002,5,30,10
1,5,48,1,2002,6,13,10
1,5,48,1,2002,6,25,1
2,5,48,1,2002,6,26,11
1,5,48,1,2002,8,7,10
2,5,48,1,2002,8,8,10
5,5,48,1,2002,8,14,10
1,5,48,1,2002,8,20,11
2,5,48,1,2002,8,28,10
2,5,48,1,2002,9,10,10
1,5,48,1,2002,9,17,10
1,5,48,1,2002,9,18,23
1,5,48,1,2002,9,24,1
2,5,48,1,2002,9,25,10
1,5,48,1,2002,10,1,24
1,5,48,1,2002,11,19,1
1,5,48,1,2002,11,20,1
5,5,48,1,2002,12,4,1
1,5,48,1,2002,12,11,1
1,4,49,1,1996,1,26,11
1,5,49,1,1999,10,15,10
1,2,51,1,1992,5,20,11
1,2,51,1,1992,7,23,11
2,2,51,1,1993,1,19,10
1,2,51,1,1993,6,17,11
1,2,51,1,1993,12,16,11
2,2,51,1,1994,3,3,10
2,2,51,1,1994,4,27,11
2,5,51,1,1995,1,24,10
2,5,51,1,1995,6,25,10
1,5,51,1,1995,9,27,6
2,5,51,1,1995,10,19,1
1,5,51,1,1995,11,13,10
1,5,51,1,1996,1,4,10
2,5,51,1,1996,1,23,10
1,5,51,1,1996,7,17,10
2,5,51,1,1996,11,21,23
1,5,51,1,1996,12,3,1
2,5,51,1,1996,12,10,10
1,5,51,1,1996,12,12,11
1,5,51,1,1996,12,16,19
1,5,51,1,1997,2,6,25
2,5,51,1,1997,2,26,25
1,5,51,1,1997,7,17,1
1,5,51,1,1997,7,23,11
2,5,51,1,1997,8,19,10
5,5,51,1,1997,9,17,6
2,5,51,1,1997,11,13,10
2,5,51,1,1997,12,9,19
1,5,51,1,1997,12,11,19
2,5,51,1,1998,2,10,10
1,5,51,1,1998,3,18,1
2,5,51,1,1998,3,25,10
5,5,51,1,1998,4,14,11
1,5,51,1,1998,7,23,10
2,5,51,1,1998,8,31,1
1,2,51,1,1998,9,23,1
2,5,51,1,1998,11,17,1
2,5,51,1,1999,1,20,10
1,5,51,1,1999,2,4,10
1,5,51,1,1999,3,9,10
1,5,51,1,1999,3,25,6
2,5,51,1,1999,4,13,10
1,5,51,1,1999,4,20,10
1,5,51,1,1999,4,28,1
1,5,51,1,1999,4,29,10
1,5,51,1,1999,7,21,25
2,5,51,1,1999,8,17,6
1,5,51,1,1999,9,16,24
2,5,51,1,1999,10,19,10
2,5,51,1,1999,11,9,1
2,5,51,1,1999,12,9,10
1,5,51,1,2000,1,10,1
1,5,51,1,2000,1,13,10
2,5,51,1,2000,3,16,1
1,2,51,1,2000,7,6,10
1,5,51,1,2000,8,30,11
1,5,51,1,2000,9,14,11
2,5,51,1,2000,10,10,10
2,5,51,1,2000,12,6,1
1,5,51,1,2001,3,1,10
1,5,51,1,2002,3,14,19
1,5,51,1,2002,4,2,24
2,5,51,1,2002,6,12,25
6,5,51,1,2002,11,14,1
1,1,53,1,1993,1,5,11
1,5,53,1,1998,10,13,11
1,5,53,1,2001,8,28,11
1,5,54,1,2000,4,19,11
1,5,56,1,1992,1,22,26
